ticker,company_name,exchange,gics_sub_industry,gics_name,market_cap,addv_usd,mcap_tier,in_xbi,in_ibb,source,universe_date
RZLT,"Rezolute, Inc. Common Stock (NV)",NASDAQ,35202010,Pharmaceuticals,227760512.0,8169983.875939846,micro_cap,False,False,EDGAR,2026-04-27
ALEC,"Alector, Inc. Common Stock",NASDAQ,35201010,Biotechnology,226243296.0,1506205.4673631985,micro_cap,False,False,EDGAR,2026-04-27
IKT,"Inhibikase Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,221918704.0,2621501.7590097585,micro_cap,False,False,EDGAR,2026-04-27
SRZN,"Surrozen, Inc. Common Stock",NASDAQ,35201010,Biotechnology,220114096.0,3352897.2162882485,micro_cap,False,False,EDGAR,2026-04-27
MDWD,MediWound Ltd. Ordinary Shares,NASDAQ,35202010,Pharmaceuticals,218376288.0,1562995.896250407,micro_cap,False,False,EDGAR,2026-04-27
ACHV,"Achieve Life Sciences, Inc. Common Shares",NASDAQ,35203010,Life Science Tools & Services,215065312.0,6030042.618088722,micro_cap,False,False,EDGAR,2026-04-27
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,NASDAQ,35202010,Pharmaceuticals,209881184.0,4153647.383855184,micro_cap,False,False,EDGAR,2026-04-27
CGEN,Compugen Ltd. Ordinary Shares,NASDAQ,35201010,Biotechnology,206085216.0,1004409.899383386,micro_cap,False,False,EDGAR,2026-04-27
ELTX,"Elicio Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,201581056.0,1347780.4670333862,micro_cap,False,False,EDGAR,2026-04-27
ACB,Aurora Cannabis Inc. Common Shares,NASDAQ,35202010,Pharmaceuticals,196214608.0,4120407.2848327956,micro_cap,False,False,EDGAR,2026-04-27
PRLD,Prelude Therapeutics Incorporated Common Stock,NASDAQ,35202010,Pharmaceuticals,196139648.0,1445753.4970792134,micro_cap,False,False,EDGAR,2026-04-27
RNA,"Atrium Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,191144384.0,7651765.350745519,micro_cap,False,False,EDGAR,2026-04-27
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,NASDAQ,35202010,Pharmaceuticals,190222640.0,6641800.992803574,micro_cap,False,False,EDGAR,2026-04-27
MGNX,"MacroGenics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,189396400.0,2663319.576022625,micro_cap,False,False,EDGAR,2026-04-27
ADAG,Adagene Inc. American Depositary Shares,NASDAQ,35202010,Pharmaceuticals,185697216.0,1212988.1204064686,micro_cap,False,False,EDGAR,2026-04-27
PRQR,ProQR Therapeutics N.V. Ordinary Shares,NASDAQ,35202010,Pharmaceuticals,181193728.0,1095235.5701871712,micro_cap,False,False,EDGAR,2026-04-27
PLX,"Protalix BioTherapeutics, Inc. Common Stock",AMEX,35201010,Biotechnology,177730816.0,1983338.6152728398,micro_cap,False,False,EDGAR,2026-04-27
ABOS,"Acumen Pharmaceuticals, Inc. Common Stock",NASDAQ,35201010,Biotechnology,176874400.0,2318415.3741232553,micro_cap,False,False,EDGAR,2026-04-27
SABS,"SAB Biotherapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,176145360.0,2295914.4295549393,micro_cap,False,False,EDGAR,2026-04-27
DTIL,"Precision BioSciences, Inc. Common Stock",NASDAQ,35201010,Biotechnology,173828672.0,2130309.610234896,micro_cap,False,False,EDGAR,2026-04-27
RNAC,"Cartesian Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,172923984.0,1033782.1625566483,micro_cap,False,False,EDGAR,2026-04-27
OVID,Ovid Therapeutics Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,163788400.0,11183382.192473412,micro_cap,False,False,EDGAR,2026-04-27
ZNTL,"Zentalis Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,162848224.0,17045044.63801384,micro_cap,False,False,EDGAR,2026-04-27
NKTX,"Nkarta, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,159106112.0,2248404.633386135,micro_cap,False,False,EDGAR,2026-04-27
CRBP,"Corbus Pharmaceuticals Holdings, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,158854976.0,2204318.140188853,micro_cap,False,False,EDGAR,2026-04-27
HRTX,"Heron Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,158371184.0,1831671.465671261,micro_cap,False,False,EDGAR,2026-04-27
LFCR,"Lifecore Biomedical, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,155485360.0,2245727.32981205,micro_cap,False,False,EDGAR,2026-04-27
KPTI,Karyopharm Therapeutics Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,154089328.0,8643407.89282322,micro_cap,False,False,EDGAR,2026-04-27
CNTB,Connect Biopharma Holdings Limited Ordinary Shares,NASDAQ,35202010,Pharmaceuticals,152057552.0,1129447.1012187004,micro_cap,False,False,EDGAR,2026-04-27
IMUX,"Immunic, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,150034544.0,2930245.4726477307,micro_cap,False,False,EDGAR,2026-04-27
RANI,"Rani Therapeutics Holdings, Inc. Class A Common Stock",NASDAQ,35202010,Pharmaceuticals,145948192.0,1214091.979807814,micro_cap,False,False,EDGAR,2026-04-27
UNCY,"Unicycive Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,145281840.0,3536122.844236692,micro_cap,False,False,EDGAR,2026-04-27
MIST,Milestone Pharmaceuticals Inc. Common Shares,NASDAQ,35202010,Pharmaceuticals,144787888.0,4503395.7425785065,micro_cap,False,False,EDGAR,2026-04-27
VTVT,vTv Therapeutics Inc. Class A Common Stock,NASDAQ,35202010,Pharmaceuticals,142950048.0,2151524.5715967813,micro_cap,False,False,EDGAR,2026-04-27
ARTV,"Artiva Biotherapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,142360448.0,2615909.9658966064,micro_cap,False,False,EDGAR,2026-04-27
SPRO,"Spero Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,138594672.0,1046274.0276837349,micro_cap,False,False,EDGAR,2026-04-27
CNTN,"Canton Strategic Holdings, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,138552128.0,2029819.8143283527,micro_cap,False,False,EDGAR,2026-04-27
AGEN,Agenus Inc. Common Stock,NASDAQ,35201010,Biotechnology,135892720.0,3810366.601072947,micro_cap,False,False,EDGAR,2026-04-27
SGMO,"Sangamo Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,133806520.0,2197316.06222411,micro_cap,False,False,EDGAR,2026-04-27
EQ,"Equillium, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,129702704.0,1259070.1057481766,micro_cap,False,False,EDGAR,2026-04-27
ANTX,"AN2 Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,126597344.0,1434625.3039383888,micro_cap,False,False,EDGAR,2026-04-27
IMDX,Insight Molecular Diagnostics Inc. Common Stock,NASDAQ,35203010,Life Science Tools & Services,125636192.0,1232118.9319777489,micro_cap,False,False,EDGAR,2026-04-27
CRDF,"Cardiff Oncology, Inc. Common Stock",NASDAQ,35201010,Biotechnology,123740600.0,1134698.994500637,micro_cap,False,False,EDGAR,2026-04-27
FATE,"Fate Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,123239256.0,1675605.36372145,micro_cap,False,False,EDGAR,2026-04-27
INO,"Inovio Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,114534432.0,2775040.962073803,micro_cap,False,False,EDGAR,2026-04-27
KRRO,"Korro Bio, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,113194544.0,2639512.059570948,micro_cap,False,False,EDGAR,2026-04-27
CRDL,Cardiol Therapeutics Inc. Class A Common Shares,NASDAQ,35201010,Biotechnology,110217072.0,1296736.6442930698,micro_cap,False,False,EDGAR,2026-04-27
HURA,"TuHURA Biosciences, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,106178800.0,2776244.6397074065,micro_cap,False,False,EDGAR,2026-04-27
